"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.147696842E0,1.706670523E-1,-3.428731918E0,3.319441795E0,4.775355866E0
7.152701765E0,1.698942780E-1,-3.400460243E0,3.277409077E0,4.725823123E0
7.157706664E0,2.871216536E-1,-3.527887344E0,3.507358074E0,4.982969859E0
7.162680895E0,2.891821265E-1,-3.502199173E0,3.469632149E0,4.938357277E0
7.167685818E0,2.531144619E-1,-3.514149189E0,3.431618214E0,4.918263415E0
7.172690669E0,2.549966574E-1,-3.470840454E0,3.369654655E0,4.844205740E0
7.177695592E0,2.536200881E-1,-3.535030365E0,3.351804733E0,4.878048565E0
7.182700515E0,1.819363236E-1,-3.564411163E0,3.286108971E0,4.851457506E0
7.187705443E0,1.807985306E-1,-3.550596714E0,3.267170429E0,4.828439473E0
7.192679674E0,6.802207232E-2,-3.671458721E0,3.221730709E0,4.885057308E0
7.197684587E0,6.596779823E-2,-3.637701035E0,3.176322937E0,4.829725455E0
7.202689433E0,6.763631105E-2,-3.788968086E0,3.123008728E0,4.910604580E0
7.207694395E0,6.912916899E-2,-3.749033451E0,3.070328236E0,4.846333267E0
7.212699318E0,6.551450491E-2,-3.675347805E0,3.139556885E0,4.834179462E0
7.217704241E0,3.033304214E-2,-3.765262127E0,3.058752060E0,4.851193991E0
7.222678703E0,3.123819828E-2,-3.724591732E0,3.007657051E0,4.787437763E0
7.227683395E0,6.840497255E-2,-3.744087458E0,2.984637260E0,4.788625033E0
7.232688333E0,6.921571493E-2,-3.708444357E0,3.170645714E0,4.879584471E0
7.237693256E0,2.166498899E-1,-3.786002636E0,3.125800133E0,4.914405315E0
7.242698180E0,2.168836594E-1,-3.719221115E0,3.045939922E0,4.812213029E0
7.247703021E0,1.779448986E-1,-3.782749891E0,3.068121910E0,4.873831468E0
7.252677251E0,1.773609519E-1,-3.931073189E0,3.018323421E0,4.959341650E0
7.257682175E0,1.712410450E-1,-3.857308865E0,2.934215546E0,4.849512969E0
7.262687098E0,1.701111794E-1,-3.880259752E0,2.916152477E0,4.856881595E0
7.267691944E0,1.696066856E-1,-3.802387476E0,2.829290867E0,4.742552451E0
7.272696857E0,1.993924379E-1,-3.902847767E0,2.772598267E0,4.791584204E0
7.277701549E0,1.984574795E-1,-3.850725651E0,2.716556549E0,4.716688764E0
7.282706492E0,2.738445401E-1,-4.063532829E0,2.813349247E0,4.949972108E0
7.287711415E0,3.871017694E-1,-4.204380989E0,2.719871044E0,5.022386462E0
7.292685800E0,3.779601455E-1,-4.147412300E0,2.662248135E0,4.942817798E0
7.297690742E0,2.989341617E-1,-4.089029789E0,2.642763615E0,4.877881279E0
7.302695665E0,2.986053824E-1,-4.040581703E0,2.977180004E0,5.027829199E0
7.307700617E0,2.604256868E-1,-4.106107712E0,2.928250313E0,5.050009106E0
7.312705310E0,2.522663474E-1,-4.056016922E0,2.880061626E0,4.980930290E0
7.317710223E0,3.665909171E-1,-4.235487938E0,2.946231365E0,5.172429432E0
7.322684684E0,3.660432100E-1,-4.184623718E0,2.897969723E0,5.103262859E0
7.327689530E0,4.035630822E-1,-4.019339561E0,2.850984097E0,4.944296107E0
7.332694439E0,4.328337312E-1,-4.197070599E0,2.803590775E0,5.065853125E0
7.337699363E0,4.317836165E-1,-4.144205570E0,2.755591393E0,4.995413979E0
7.342704286E0,6.599228382E-1,-4.205943108E0,2.707963943E0,5.045644091E0
7.347678501E0,6.581274867E-1,-4.152413368E0,2.660838604E0,4.975513104E0
7.352683425E0,6.874595284E-1,-4.250885963E0,2.614270210E0,5.037562983E0
7.357688353E0,6.851813793E-1,-4.195508957E0,2.566988945E0,4.966004548E0
7.362693199E0,5.294652581E-1,-4.178413391E0,2.519770622E0,4.908025664E0
7.367698122E0,5.666016936E-1,-4.230705738E0,2.436652660E0,4.914995901E0
7.372703040E0,5.564710498E-1,-4.172125340E0,2.390167236E0,4.840370781E0
7.377707732E0,4.004591107E-1,-4.113272190E0,2.343449116E0,4.750908268E0
7.382682117E0,3.984901309E-1,-4.054513931E0,2.297535419E0,4.677237070E0
7.387687126E0,2.444251776E-1,-4.078268051E0,2.286605358E0,4.681941694E0
7.392691972E0,2.353814244E-1,-4.019732952E0,2.319504261E0,4.646908374E0
7.397696895E0,1.564444900E-1,-3.875264168E0,2.239591599E0,4.478606678E0
7.402701818E0,7.917910814E-2,-3.862614155E0,2.230248451E0,4.460948957E0
7.407706692E0,7.773244381E-2,-3.803744316E0,2.263077259E0,4.426740543E0
7.412680923E0,7.623898983E-2,-3.896972179E0,2.220034599E0,4.485616811E0
7.417685846E0,6.729698181E-2,-3.837234020E0,2.178378582E0,4.412961257E0
7.422690779E0,2.714025974E-2,-4.004899979E0,2.135002136E0,4.538523389E0
7.427695702E0,2.492028475E-2,-3.942460060E0,2.092233658E0,4.463300799E0
7.432700554E0,1.293019056E-1,-3.917869091E0,2.050766945E0,4.424032353E0
7.437705477E0,2.380614877E-1,-4.032540798E0,1.975135803E0,4.496578700E0
7.442679707E0,2.344496846E-1,-3.968034744E0,1.933832169E0,4.420404194E0
7.447684631E0,2.685970068E-1,-4.017643452E0,1.892668724E0,4.449246920E0
7.452689477E0,2.576151490E-1,-3.951831341E0,1.852663994E0,4.372150545E0
7.457694400E0,3.295102715E-1,-4.000392437E0,1.812422752E0,4.404156321E0
7.462699323E0,3.282713890E-1,-3.986962795E0,1.843401909E0,4.404743470E0
7.467704246E0,3.213991523E-1,-3.868671417E0,1.773630142E0,4.267983110E0
7.472678472E0,2.416012883E-1,-3.840781927E0,1.735668182E0,4.221672777E0
7.477683395E0,2.339814305E-1,-3.827521563E0,1.728768349E0,4.206341477E0
7.482688241E0,1.901658773E-1,-3.826349020E0,1.969817162E0,4.307817259E0
7.487693241E0,1.897144914E-1,-3.816441298E0,1.964365005E0,4.296503886E0
7.492698087E0,6.522005796E-2,-3.676532030E0,1.930685997E0,4.153154204E0
7.497703014E0,6.263852119E-2,-3.615459681E0,2.089965820E0,4.176533181E0
7.502677245E0,2.113300562E-2,-3.745787144E0,2.057477951E0,4.273708395E0
7.507682168E0,1.864320040E-2,-3.684324741E0,2.025656700E0,4.204507276E0
7.512686995E0,9.840905666E-3,-3.622531891E0,1.994819641E0,4.135473316E0
7.517691918E0,8.443939686E-2,-3.599301100E0,1.964239120E0,4.101260019E0
7.522696841E0,8.191782236E-2,-3.538022757E0,1.934145927E0,4.033018228E0
7.527701756E0,2.320109010E-1,-3.515655279E0,1.904577255E0,4.005131162E0
7.532706448E0,2.208654881E-1,-3.399270773E0,1.581530571E0,3.755670686E0
7.537680909E0,1.800615191E-1,-3.374351025E0,1.552697182E0,3.718808348E0
7.542685833E0,1.773222685E-1,-3.310968876E0,1.524243355E0,3.649284298E0
7.547690679E0,1.390494704E-1,-3.338770628E0,1.519727707E0,3.671007541E0
7.552695611E0,1.664248705E-1,-3.335161686E0,1.315596581E0,3.589121769E0
7.557700534E0,1.658896208E-1,-3.323177099E0,1.310483932E0,3.576086344E0
7.562705457E0,8.679759502E-2,-3.219903231E0,1.282941818E0,3.467167482E0
7.567679683E0,8.465427160E-2,-3.154751778E0,1.255964279E0,3.396626473E0
7.572684529E0,6.782472134E-3,-2.898648024E0,1.229928970E0,3.148798444E0
7.577689452E0,-4.079937935E-4,-2.834441900E0,1.204900742E0,3.079910202E0
7.582694375E0,-4.064351320E-2,-2.961619377E0,1.179580688E0,3.188142379E0
7.587699308E0,-7.971888781E-2,-3.014170647E0,1.423714638E0,3.334447954E0
7.592704231E0,-8.596849442E-2,-2.951861382E0,1.400856018E0,3.268527770E0
7.597709154E0,-4.894226789E-2,-3.042739391E0,1.378030777E0,3.340602816E0
7.602683385E0,-4.984396696E-2,-2.980622530E0,1.355681419E0,3.274823232E0
7.607688308E0,6.400221586E-2,-2.919216871E0,1.373082161E0,3.226651212E0
7.612693189E0,5.761289597E-2,-2.805226564E0,1.334606171E0,3.107054707E0
7.617698112E0,2.481065989E-1,-2.782773733E0,1.314668655E0,3.087675535E0
7.622703026E0,2.077125311E-1,-2.837113380E0,1.295057297E0,3.125624774E0
7.627677256E0,2.073076963E-1,-2.829194307E0,1.292552948E0,3.117372296E0
7.632682165E0,2.049682736E-1,-2.678236723E0,1.257290840E0,2.965761992E0
7.637687089E0,2.009687424E-1,-2.670844793E0,1.255409241E0,2.958014994E0
7.642692012E0,9.297311306E-3,-2.530473709E0,7.762689590E-1,2.646880641E0
7.647696853E0,8.567512035E-3,-2.467376709E0,7.576951981E-1,2.581108917E0
7.652701776E0,4.214990139E-2,-2.443488359E0,7.399959564E-1,2.553430240E0
7.657706713E0,4.129201174E-2,-2.379538059E0,5.691146851E-1,2.446997738E0
7.662680944E0,-7.387280464E-2,-2.239149332E0,5.517673492E-1,2.307313184E0
7.667685867E0,-1.117109656E-1,-2.176226616E0,5.349912643E-1,2.243804197E0
7.672690805E0,-1.147259474E-1,-2.113461733E0,5.190086365E-1,2.179277978E0
7.677695651E0,-1.144444346E-1,-2.090402603E0,4.945850372E-1,2.151161298E0
7.682700574E0,-1.142199636E-1,-2.029709101E0,4.796609879E-1,2.088741223E0
7.687705511E0,-3.764265776E-2,-2.083783150E0,4.651403427E-1,2.135398025E0
7.692679665E0,-3.806686401E-2,-2.023122311E0,4.511079788E-1,2.073154934E0
7.697684583E0,-3.903448582E-3,-2.074012041E0,6.837167740E-1,2.183806267E0
7.702689506E0,3.344607353E-2,-2.019302845E0,6.720457077E-1,2.128461429E0
7.707694429E0,3.349107504E-2,-2.010667562E0,6.702194214E-1,2.119693320E0
7.712699132E0,2.989327908E-2,-1.950205445E0,6.463346481E-1,2.054736811E0
7.717704055E0,2.995717525E-2,-1.941797495E0,6.446523666E-1,2.046228633E0
7.722678516E0,-4.606062174E-2,-1.851644635E0,6.344165802E-1,1.957854395E0
7.727683453E0,-4.607027769E-2,-1.799874425E0,6.245622635E-1,1.905714679E0
7.732688377E0,-8.711272478E-2,-1.670989275E0,4.930496216E-1,1.744388636E0
7.737693300E0,2.776002884E-2,-1.620527267E0,4.840250015E-1,1.691496215E0
7.742698151E0,2.754145861E-2,-1.570277095E0,4.753131866E-1,1.640869072E0
7.747703074E0,-1.048445702E-2,-1.593491554E0,3.243808746E-1,1.626206693E0
7.752677300E0,-1.060396433E-2,-1.540973902E0,3.158512115E-1,1.573046407E0
7.757682223E0,-5.028361082E-2,-1.526776552E0,3.078117371E-1,1.558307783E0
7.762687069E0,-5.014300346E-2,-1.476871133E0,3.002290726E-1,1.507912517E0
7.767692011E0,-2.020387650E-1,-1.340952992E0,1.200437546E-1,1.361390867E0
7.772696934E0,-1.622601151E-1,-1.361952305E0,1.176338196E-1,1.376619098E0
7.777701626E0,-1.612851024E-1,-1.269876599E0,1.053829193E-1,1.284408432E0
7.782706549E0,-1.602456570E-1,-1.295032978E0,1.388444901E-1,1.312275458E0
7.787711473E0,-1.585098505E-1,-1.282619476E0,1.371746063E-1,1.299636475E0
7.792685934E0,-8.448195457E-2,-1.235907555E0,1.274032593E-1,1.245325771E0
7.797690847E0,-8.441120386E-2,-1.188327432E0,1.222038269E-1,1.197573009E0
7.802695693E0,-4.486948252E-2,-1.138838768E0,1.210393906E-1,1.146131556E0
7.807700602E0,-4.524493217E-2,-1.131319284E0,1.162767410E-1,1.138178680E0
7.812705526E0,-4.661160707E-2,-1.085298300E0,1.118831635E-1,1.092045275E0
7.817710444E0,-1.230050921E-1,-9.263574481E-1,9.076976776E-2,9.388863217E-1
7.822684674E0,-1.225149035E-1,-8.829278946E-1,8.685207367E-2,8.956086485E-1
7.827689598E0,-3.128015399E-1,-7.673870325E-1,8.025932312E-2,8.325678471E-1
7.832694463E0,-3.107553720E-1,-7.263839245E-1,7.691955566E-2,7.938004315E-1
7.837699386E0,-2.320743203E-1,-6.861211658E-1,7.578659058E-2,7.282611836E-1
7.842704309E0,-2.294918895E-1,-6.791043282E-1,7.505035400E-2,7.207508387E-1
7.847678540E0,-1.516497135E-1,-6.774887443E-1,7.230186462E-2,6.980087348E-1
7.852683463E0,-1.514927745E-1,-6.009790301E-1,6.983280182E-2,6.237006298E-1
7.857688391E0,-1.504827738E-1,-5.639201403E-1,5.162239075E-2,5.859316180E-1
7.862693314E0,-3.015226126E-1,-4.892161787E-1,4.928302765E-2,5.767817370E-1
7.867698160E0,-2.986190319E-1,-4.529126287E-1,4.711627960E-2,5.445393642E-1
7.872703049E0,-1.832234859E-1,-3.884723783E-1,4.405403137E-2,4.317665945E-1
7.877677280E0,-1.817514896E-1,-3.555200994E-1,4.253196716E-2,4.015434140E-1
7.882682126E0,-6.609165668E-2,-4.648025930E-1,4.227256775E-2,4.713772667E-1
7.887687146E0,-6.603890657E-2,-2.809118927E-1,4.105281830E-2,2.914754921E-1
7.892691992E0,-6.636440754E-2,-2.500123680E-1,1.000013351E-1,2.773277587E-1
7.897696905E0,-2.764964104E-2,-2.698405981E-1,9.831237793E-2,2.885199728E-1
7.902701828E0,-2.769732475E-2,-2.408053726E-1,9.755706787E-2,2.612886350E-1
7.907706747E0,-1.804022789E-1,-2.873664796E-1,9.766197205E-2,3.530755396E-1
7.912680977E0,-1.792557240E-1,-2.582774758E-1,9.696960449E-2,3.290029989E-1
7.917685900E0,-2.916857004E-1,-1.807270795E-1,9.669876099E-2,3.565017188E-1
7.922690824E0,-1.749884486E-1,-2.046756446E-1,9.572124481E-2,2.857894913E-1
7.927695670E0,-1.730485559E-1,-2.025366127E-1,3.551483154E-2,2.687530194E-1
7.932700588E0,-2.847412825E-1,-1.502679884E-1,3.466892242E-2,3.238209389E-1
7.937705511E0,-2.813478708E-1,-1.485892087E-1,3.434467316E-2,3.200233334E-1
7.942679742E0,-2.777106762E-1,-1.612482369E-1,3.385734558E-2,3.229094818E-1
7.947684583E0,-2.742390633E-1,-1.364050955E-1,1.245307922E-2,3.065428079E-1
7.952689506E0,-3.074499369E-1,-5.211482197E-2,1.202774048E-2,3.120674364E-1
7.957694429E0,-1.903103590E-1,-5.152339488E-2,1.182842255E-2,1.975160868E-1
7.962699372E0,-1.878247261E-1,-2.923557535E-2,6.673526764E-2,2.014607717E-1
7.967704064E0,-3.369167447E-1,1.058682278E-1,6.651020050E-2,3.593669174E-1
7.972678511E0,-3.330772519E-1,1.267904341E-1,6.633472443E-2,3.625142281E-1
7.977683434E0,-3.665390611E-1,1.474097669E-1,6.614589691E-2,4.005693477E-1
7.982688357E0,-3.618457317E-1,1.666074395E-1,6.701660156E-2,4.039574202E-1
7.987693280E0,-3.572370410E-1,2.610317767E-1,6.687068939E-2,4.474679664E-1
7.992698126E0,-3.522660136E-1,2.792738080E-1,6.672859192E-2,4.544644201E-1
7.997703035E0,-3.095529675E-1,2.584131360E-1,7.156848907E-2,4.095392987E-1
8.002677266E0,-3.048484921E-1,2.375850081E-1,7.150077820E-2,3.930541954E-1
8.007682189E0,-3.002185225E-1,2.546008229E-1,7.146549225E-2,4.000750641E-1
8.012687035E0,-2.926924229E-1,3.272162974E-1,7.165050507E-2,4.448293544E-1
8.017691959E0,-2.895706892E-1,3.238269389E-1,1.624965668E-2,4.347172894E-1
8.022696882E0,-3.215966225E-1,4.143264890E-1,1.610374451E-2,5.247381801E-1
8.027701784E0,-3.157598972E-1,4.277575016E-1,1.598453522E-2,5.319175672E-1
8.032706476E0,-3.477236331E-1,4.022013545E-1,3.483867645E-2,5.328145906E-1
8.037681168E0,-3.784881830E-1,3.763258755E-1,3.461265564E-2,5.348574625E-1
8.042685871E0,-3.714323044E-1,3.881929517E-1,3.440952301E-2,5.383676622E-1
8.047690794E0,-2.885503173E-1,4.002642632E-1,3.432273865E-2,4.946218923E-1
8.052695640E0,-2.822741866E-1,4.123283923E-1,3.617668152E-2,5.010011694E-1
8.057700563E0,-2.763503790E-1,3.475746214E-1,3.610038757E-2,4.455119386E-1
8.062705486E0,-2.705083489E-1,3.587720096E-1,3.604316711E-2,4.507673808E-1
8.067679731E0,-1.895690560E-1,4.453347325E-1,3.605270386E-2,4.853444637E-1
8.072684654E0,-2.223990560E-1,4.565189779E-1,7.507133484E-2,5.133289614E-1
8.077689515E0,-2.174133062E-1,4.664402902E-1,7.507705688E-2,5.200688940E-1
8.082694438E0,-1.715006828E-1,4.521483779E-1,7.545852661E-2,4.894329669E-1
8.087699341E0,-1.701260805E-1,4.486501813E-1,7.730579376E-2,4.860103437E-1
8.092704034E0,-1.618014574E-1,5.089962482E-1,7.763576508E-2,5.397075174E-1
8.097708957E0,-1.605102420E-1,5.050707459E-1,7.736587524E-2,5.355795691E-1
8.102683414E0,-1.558861136E-1,5.899381042E-1,7.736968994E-2,6.150719601E-1
8.107688337E0,-1.891329885E-1,6.732015610E-1,7.823371887E-2,7.036278447E-1
8.112693193E0,-1.803404689E-1,6.918289065E-1,7.844924927E-2,7.192386289E-1
8.117698116E0,-2.165619731E-1,6.486760378E-1,7.808494568E-2,6.883145712E-1
8.122703020E0,-2.115812898E-1,6.553964615E-1,1.011390686E-1,6.960892724E-1
8.127677251E0,-2.032421827E-1,6.734012365E-1,1.014099121E-1,7.106761432E-1
8.132682155E0,-1.983450651E-1,6.800373793E-1,1.013889313E-1,7.155915856E-1
8.137687078E0,-1.929869056E-1,6.479386091E-1,1.013040543E-1,6.836160460E-1
8.142691924E0,-1.912119389E-1,6.420602202E-1,4.688262939E-2,6.715663131E-1
8.147696876E0,-1.861042380E-1,6.465690732E-1,4.675006866E-2,6.744419343E-1
8.152701799E0,-1.052606106E-1,6.125205159E-1,4.666709900E-2,6.232487438E-1
8.157706717E0,-1.010450125E-1,6.167325377E-1,5.259037018E-2,6.271641449E-1
8.162680948E0,-1.346291304E-1,6.208544970E-1,5.249214172E-2,6.374486129E-1
8.167685871E0,-1.301766038E-1,6.248942018E-1,5.239772797E-2,6.404562697E-1
8.172690712E0,-1.629017591E-1,7.052183151E-1,5.221939087E-2,7.256698422E-1
8.177695635E0,-1.582351923E-1,7.077299356E-1,5.293846130E-2,7.271330818E-1
8.182700558E0,-1.159932613E-1,6.726469994E-1,5.280303955E-2,6.846141858E-1
8.187705476E0,-1.880173981E-1,7.508209944E-1,5.258941650E-2,7.757888594E-1
8.192679707E0,-1.795543730E-1,7.606043816E-1,5.255985260E-2,7.832760281E-1
8.197684630E0,-1.018423438E-1,7.551343441E-1,8.626365662E-2,7.668384178E-1
8.202689476E0,-9.470474720E-2,7.651125193E-1,8.634281158E-2,7.757713822E-1
8.207694400E0,-1.703670323E-1,6.452786326E-1,8.599853516E-2,6.729080082E-1
8.212699338E0,-1.652311981E-1,6.470847130E-1,4.481697083E-2,6.693493374E-1
8.217704261E0,-8.445769548E-2,6.869224906E-1,4.462051392E-2,6.935319752E-1
8.222678722E0,-1.944972277E-1,6.875280142E-1,4.434585571E-2,7.158844158E-1
8.227683435E0,-1.897037029E-1,6.881002188E-1,4.407596588E-2,7.151308249E-1
8.232688358E0,-1.053546667E-1,6.950797439E-1,4.490089417E-2,7.044512378E-1
8.237693266E0,-1.014820337E-1,6.951905489E-1,4.466819763E-2,7.039770950E-1
8.242698189E0,-6.298369169E-2,7.646502256E-1,4.427146912E-2,7.685160219E-1
8.247703050E0,-5.943161249E-2,7.629578114E-1,2.296161652E-2,7.656134627E-1
8.252677281E0,-5.590140820E-2,6.858559251E-1,2.268981934E-2,6.885042813E-1
8.257682204E0,-1.281642616E-1,7.218424082E-1,2.230072021E-2,7.334711053E-1
8.262687127E0,-1.210204661E-1,7.249795198E-1,2.204418182E-2,7.353415556E-1
8.267691973E0,-8.114808798E-2,6.411051154E-1,2.266693115E-2,6.466177936E-1
8.272696900E0,-7.428318262E-2,6.448506713E-1,2.246570587E-2,6.495037240E-1
8.277701593E0,-7.066118717E-2,6.817655563E-1,2.214145660E-2,6.857751244E-1
8.282706516E0,-6.731659174E-2,6.822781563E-1,9.502506256E-2,6.921450488E-1
8.287711439E0,-1.811201572E-1,7.919439673E-1,9.466266632E-2,8.178879992E-1
8.292685823E0,-2.154705822E-1,7.915697694E-1,9.437656403E-2,8.257827847E-1
8.297690746E0,-2.084331214E-1,7.954457998E-1,9.418487549E-2,8.276769765E-1
8.302695670E0,-2.064925730E-1,7.879839540E-1,1.357555389E-2,8.147037437E-1
8.307700593E0,-2.018017471E-1,7.852206230E-1,1.316642761E-2,8.108444529E-1
8.312705280E0,-8.280894160E-2,8.194434643E-1,1.275062561E-2,8.237156611E-1
8.317710203E0,-7.651200891E-2,8.198933601E-1,1.152706146E-2,8.235363275E-1
8.322684665E0,-7.573154569E-2,9.627537727E-1,1.095581055E-2,9.657898963E-1
8.327689540E0,-7.224795222E-2,9.569810629E-1,1.047039032E-2,9.597615070E-1
8.332694463E0,-6.574919820E-2,8.800279498E-1,1.007366180E-2,8.825381738E-1
8.337699401E0,-1.407926679E-1,9.116451144E-1,6.864356995E-2,9.250034214E-1
8.342704324E0,-1.370351315E-1,9.091556072E-1,6.831836700E-2,9.219598390E-1
8.347678555E0,-1.333040595E-1,9.066818357E-1,6.799697876E-2,9.189480467E-1
8.352683453E0,-1.293872595E-1,9.041411877E-1,6.766510010E-2,9.158552920E-1
8.357688376E0,-8.774662018E-2,1.014529705E0,3.530883789E-2,1.018929196E0
8.362693222E0,-8.423477411E-2,1.010058045E0,3.490924835E-2,1.014165375E0
8.367698136E0,-4.312106967E-2,1.157931089E0,3.449916840E-2,1.159247181E0
8.372703059E0,-7.740989327E-2,1.151915073E0,1.797485352E-2,1.154653075E0
8.377677290E0,-7.097342610E-2,1.148480177E0,1.748752594E-2,1.150803961E0
8.382682203E0,-1.439259350E-1,1.141901255E0,1.697254181E-2,1.151060909E0
8.387687126E0,-1.398155987E-1,1.135385513E0,1.646900177E-2,1.144080370E0
8.392691963E0,-1.728631258E-1,1.163882017E0,-4.155158997E-3,1.176656396E0
8.397696887E0,-1.711679697E-1,1.152256966E0,-4.750251770E-3,1.164910792E0
8.402701810E0,-2.041350603E-1,1.181930065E0,-5.393028259E-3,1.199441073E0
8.407706737E0,-4.772344232E-2,1.325549960E0,-1.405143738E-2,1.326483195E0
8.412680968E0,-4.434543848E-2,1.316263199E0,-1.459407806E-2,1.317090852E0
8.417685891E0,-1.171989739E-1,1.153350592E0,-1.519203186E-2,1.159389488E0
8.422690829E0,-1.129175723E-1,1.142591238E0,-1.581287384E-2,1.148266155E0
8.427695752E0,-3.237527609E-2,1.131979346E0,-1.727390289E-2,1.132573965E0
8.432700582E0,-2.897390723E-2,1.121436238E0,-1.782035828E-2,1.121951999E0
8.437705505E0,5.382215977E-2,1.033296824E0,-1.848125458E-2,1.034862651E0
8.442679736E0,1.464441419E-2,1.060073733E0,-1.886463165E-2,1.060342706E0
8.447684645E0,1.770412922E-2,1.053159595E0,5.666351318E-2,1.054831419E0
8.452689491E0,5.947279930E-2,1.046256900E0,5.631160736E-2,1.049457723E0
8.457694414E0,6.527233124E-2,1.036211491E0,5.573177338E-2,1.039759954E0
8.462699322E0,1.404492557E-1,9.918235540E-1,5.557441711E-2,1.003258926E0
8.467704245E0,1.426469684E-1,9.838552475E-1,5.523395538E-2,9.956756979E-1
8.472678458E0,6.925332546E-2,1.052578449E0,5.486869812E-2,1.056280261E0
8.477683381E0,1.473842859E-1,1.005472541E0,5.454349518E-2,1.017679788E0
8.482688227E0,1.491878629E-1,9.953902960E-1,3.123378754E-2,1.006992755E0
8.487693245E0,3.951177001E-2,1.058543205E0,3.063392639E-2,1.059723235E0
8.492698092E0,4.159650207E-2,1.046793699E0,3.024673462E-2,1.048056383E0
8.497703011E0,4.365652800E-2,9.954332113E-1,-1.411437988E-2,9.964900333E-1
8.502677241E0,4.326096177E-2,9.866320491E-1,-1.429939270E-2,9.876835443E-1
8.507682165E0,8.392104506E-2,9.347680807E-1,-1.465129852E-2,9.386419802E-1
8.512687011E0,8.545103669E-2,9.219584465E-1,-1.497840881E-2,9.260311061E-1
8.517691934E0,1.255056262E-2,1.020066142E0,5.848121643E-2,1.021818234E0
8.522696857E0,9.102344513E-2,9.708841443E-1,5.821990967E-2,9.768781127E-1
8.527701775E0,9.048509598E-2,9.649734497E-1,5.814361572E-2,9.709490158E-1
8.532706467E0,9.162884951E-2,9.142523408E-1,-6.155014038E-3,9.188531291E-1
8.537680929E0,9.257236123E-2,9.012526274E-1,-6.381988525E-3,9.060169260E-1
8.542685843E0,5.480688810E-2,8.883058429E-1,-6.603240967E-3,8.900194763E-1
8.547690689E0,5.604290962E-2,8.754355907E-1,-6.806373596E-3,8.772540157E-1
8.552695625E0,5.722251534E-2,9.019690156E-1,4.702377319E-2,9.050048379E-1
8.557700548E0,1.347731054E-1,9.672256112E-1,4.688930511E-2,9.776951365E-1
8.562705471E0,1.353696287E-1,9.555957317E-1,4.677009583E-2,9.662688967E-1
8.567679693E0,9.824535251E-2,9.819248915E-1,4.665374756E-2,9.879297616E-1
8.572684539E0,9.885099530E-2,9.700666666E-1,3.860950470E-2,9.758542672E-1
8.577689462E0,2.298912406E-2,9.961044788E-1,3.851127625E-2,9.971137102E-1
8.582694385E0,2.529197931E-2,9.786392450E-1,3.836345673E-2,9.797174138E-1
8.587699318E0,1.013988853E-1,9.705965519E-1,-2.566719055E-2,9.762162697E-1
8.592704241E0,6.284987926E-2,9.569201469E-1,-2.569580078E-2,9.593260911E-1
8.597709164E0,6.335270405E-2,9.436063766E-1,-2.570629120E-2,9.460800033E-1
8.602683395E0,2.156790793E-1,9.308047295E-1,-2.565383911E-2,9.558101428E-1
8.607688318E0,2.154091001E-1,9.198135138E-1,3.844356537E-2,9.454818286E-1
