"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.036961593E1,2.613742352E-1,4.799669981E-1,-2.167673111E-1,5.879395183E-1
3.037460606E1,2.245104611E-1,3.564479351E-1,-1.864871979E-1,4.606924707E-1
3.037961098E1,2.230215073E-1,3.539360762E-1,-1.861486435E-1,4.578871653E-1
3.038458521E1,1.865140647E-1,4.220219851E-1,-1.847190857E-1,4.970022060E-1
3.038960483E1,1.852519363E-1,4.189718962E-1,-1.842870712E-1,4.937787504E-1
3.039459506E1,1.842024177E-1,4.493981600E-1,-3.510570526E-2,4.869513810E-1
3.039959998E1,1.077162027E-1,4.387347698E-1,-3.343009949E-2,4.529995035E-1
3.040460483E1,1.074448526E-1,4.314141273E-1,-3.229141235E-2,4.457637053E-1
3.040962429E1,2.586983740E-1,5.012166500E-1,5.383205414E-2,5.666046850E-1
3.041458398E1,2.569174170E-1,4.979968071E-1,5.428600311E-2,5.629869885E-1
3.041958889E1,2.551274896E-1,4.532124996E-1,5.531597137E-2,5.230214742E-1
3.042459374E1,2.533581257E-1,4.463897943E-1,5.634880066E-2,5.163616714E-1
3.042961322E1,3.649491668E-1,4.009963274E-1,7.920074463E-2,5.479586726E-1
3.043460360E1,3.997116685E-1,5.084016323E-1,8.033466339E-2,6.516865012E-1
3.043960853E1,3.965564370E-1,5.008277893E-1,8.146572113E-2,6.439892437E-1
3.044458273E1,2.418316901E-1,4.887018204E-1,8.335685730E-2,5.515980432E-1
3.044960235E1,2.392165661E-1,4.805142879E-1,6.272125244E-2,5.404188208E-1
3.045459259E1,1.621332020E-1,6.298463345E-1,6.329441071E-2,6.534521885E-1
3.045959752E1,1.601137072E-1,6.211230755E-1,6.467628479E-2,6.446807706E-1
3.046460244E1,8.158823848E-2,6.120352745E-1,2.414035797E-2,6.179211720E-1
3.046962182E1,-7.194086909E-2,7.175111771E-1,2.569770813E-2,7.215664557E-1
3.047461221E1,-7.276180387E-2,7.079845667E-1,2.727413177E-2,7.122361301E-1
3.047958668E1,-1.502222717E-1,7.754050493E-1,2.889919281E-2,7.903511149E-1
3.048459138E1,-1.505874693E-1,7.659181356E-1,4.250144958E-2,7.817375197E-1
3.048961098E1,-1.130463779E-1,8.331440687E-1,4.414844513E-2,8.419368195E-1
3.049460122E1,-1.151902676E-1,8.185096979E-1,4.660987854E-2,8.278885215E-1
3.049960606E1,-1.159260571E-1,8.466902971E-1,3.028392792E-2,8.551259710E-1
3.050461098E1,-4.013395309E-2,8.369451761E-1,3.195381165E-2,8.385159558E-1
3.050959991E1,-3.990736604E-2,8.323708773E-1,3.276252747E-2,8.339707779E-1
3.051459014E1,-3.318458796E-3,8.609476089E-1,3.440189362E-2,8.616410435E-1
3.051959504E1,-4.658162594E-3,8.512521982E-1,1.508235931E-2,8.513985442E-1
3.052459989E1,-4.369559884E-2,7.658015490E-1,1.672744751E-2,7.672295128E-1
3.052961936E1,-4.576280713E-2,7.515376806E-1,1.923084259E-2,7.531752420E-1
3.053460975E1,-1.229845881E-1,6.656183004E-1,2.279567719E-2,6.772684650E-1
3.053958421E1,-1.222359836E-1,6.616019011E-1,2.354335785E-2,6.732109631E-1
3.054458891E1,6.727668643E-2,6.477892399E-1,2.599525452E-2,6.517919953E-1
3.054960853E1,1.809838116E-1,6.058632135E-1,2.666378021E-2,6.328793967E-1
3.055459877E1,1.791056097E-1,5.962338448E-1,-4.613876343E-3,6.225712047E-1
3.055960362E1,2.149000764E-1,4.335070848E-1,-3.042221069E-3,4.838591640E-1
3.056460856E1,2.126218081E-1,4.247399569E-1,-1.471519470E-3,4.749886626E-1
3.056959756E1,3.608679175E-1,3.016458750E-1,-6.484985352E-5,4.703359353E-1
3.057458771E1,3.565196991E-1,2.916985750E-1,-4.630756378E-2,4.629673260E-1
3.057959264E1,4.286989570E-1,1.692950726E-1,-4.483985901E-2,4.630920322E-1
3.058459756E1,3.864832222E-1,1.609797478E-1,-4.336738586E-2,4.209091237E-1
3.058961695E1,3.825269938E-1,1.529179811E-1,-9.756088257E-4,4.119608740E-1
3.059460733E1,3.028875887E-1,2.192384005E-1,8.230209351E-4,3.739078028E-1
3.059961233E1,3.002357781E-1,2.096474171E-1,2.607345581E-3,3.661971603E-1
3.060458649E1,1.846711636E-1,2.001314163E-1,4.413604736E-3,2.723517989E-1
3.060960610E1,1.832374334E-1,1.909035444E-1,2.327632904E-2,2.656349145E-1
3.061459626E1,1.442318857E-1,2.573562860E-1,2.530860901E-2,2.961006932E-1
3.061960118E1,1.811749637E-1,2.847151756E-1,2.736663818E-2,3.385794317E-1
3.062460609E1,1.803291142E-1,2.656550407E-1,3.112888336E-2,3.225836287E-1
3.062962555E1,2.536745667E-1,3.008338213E-1,-3.344535828E-2,3.949308368E-1
3.063458547E1,2.513875663E-1,2.893906832E-1,-3.120422363E-2,3.845989854E-1
3.063959018E1,3.635172844E-1,3.924808502E-1,-2.888774872E-2,5.357429756E-1
3.064459502E1,3.606363833E-1,3.807008266E-1,-2.656078339E-2,5.250687532E-1
3.064961471E1,3.957366347E-1,3.615159988E-1,1.930236816E-2,5.363523869E-1
3.065460494E1,3.550858796E-1,3.898768425E-1,2.143859863E-2,5.277779341E-1
3.065960978E1,3.525336385E-1,3.872605562E-1,2.192687988E-2,5.241483499E-1
3.066458401E1,1.225243285E-1,4.912796021E-1,2.419662476E-2,5.069056472E-1
3.066960363E1,1.215338930E-1,4.802422523E-1,1.253032684E-2,4.955402276E-1
3.067459384E1,8.228485286E-2,5.080919266E-1,1.462459564E-2,5.149194905E-1
3.067959877E1,8.100518584E-2,4.980993271E-1,1.670837402E-2,5.049197456E-1
3.068460361E1,-1.110085398E-1,5.261392593E-1,1.884174347E-2,5.380524393E-1
3.068962307E1,-1.108646989E-1,5.153820515E-1,-4.591083527E-2,5.291667461E-1
3.069458277E1,-2.643169761E-1,4.244740009E-1,-4.273033142E-2,5.018640479E-1
3.069958770E1,-3.759635687E-1,3.067424297E-1,-4.208183289E-2,4.870425072E-1
3.070459262E1,-3.738869131E-1,2.984004021E-1,-4.023456573E-2,4.800552510E-1
3.070961227E1,-2.198125124E-1,2.134640217E-1,-4.042720795E-2,3.090611401E-1
3.071460242E1,-2.191388905E-1,2.063114643E-1,-3.885364532E-2,3.034730291E-1
3.071960734E1,-6.708461046E-2,1.230735779E-1,-3.749847412E-2,1.450985393E-1
3.072461205E1,-6.969657540E-2,1.118688583E-1,-3.509140015E-2,1.363952362E-1
3.072963174E1,4.488794506E-2,-4.068398476E-2,3.680038452E-2,7.088287895E-2
3.073459143E1,1.566037238E-1,-4.491472244E-2,3.766441345E-2,1.672144331E-1
3.073959634E1,1.533267200E-1,-4.904913902E-2,3.851127625E-2,1.655234712E-1
3.074460126E1,1.122253165E-1,-2.045735121E-1,3.901100159E-2,2.365728255E-1
3.074962063E1,1.091412231E-1,-2.068680525E-1,5.145835876E-2,2.394872865E-1
3.075461102E1,6.875547767E-2,-1.718437672E-1,5.206012726E-2,1.922702600E-1
3.075958548E1,6.635616720E-2,-1.747164726E-1,5.265331268E-2,1.941683756E-1
3.076459040E1,-4.990723729E-2,-1.390354633E-1,5.336952209E-2,1.570665410E-1
3.076960978E1,-1.342694461E-2,-1.048269272E-1,6.422233582E-2,1.236667939E-1
3.077459996E1,-1.470905542E-2,-1.086502075E-1,6.505298615E-2,1.274877049E-1
3.077960488E1,9.788588434E-2,-1.499893665E-1,6.576919556E-2,1.907984369E-1
3.078460981E1,9.559743851E-2,-1.533625126E-1,6.648349762E-2,1.925590454E-1
3.078959873E1,2.432385683E-1,-1.615226269E-1,1.123714447E-2,2.921999889E-1
3.079458897E1,2.402251363E-1,-1.648325920E-1,1.193046570E-2,2.915822963E-1
3.079959387E1,2.760217190E-1,-3.165389299E-1,1.136589050E-2,4.201357721E-1
3.080459872E1,2.355198860E-1,-3.943892717E-1,1.176261902E-2,4.595115598E-1
3.080961818E1,2.326650620E-1,-3.957492113E-1,4.997253418E-2,4.617875307E-1
3.081460856E1,1.552888155E-1,-4.732499123E-1,5.004119873E-2,5.005838763E-1
3.081958279E1,1.539740711E-1,-4.736242294E-1,5.010509491E-2,5.005381562E-1
3.082458772E1,1.528884023E-1,-7.786772251E-1,4.987430573E-2,7.951103891E-1
3.082960733E1,1.517485678E-1,-7.774107456E-1,6.756973267E-2,7.949595990E-1
3.083459756E1,2.644997835E-1,-9.282487631E-1,6.686019897E-2,9.675103037E-1
3.083960241E1,2.632600665E-1,-9.251824617E-1,6.615066528E-2,9.641806681E-1
3.084460733E1,2.243625522E-1,-9.600979090E-1,6.542110443E-2,9.881328203E-1
3.084962680E1,1.478565931E-1,-1.070947409E0,8.445644379E-2,1.084399749E0
3.085458649E1,1.474532634E-1,-1.065345764E0,8.319664001E-2,1.078714857E0
3.085959142E1,1.847503185E-1,-1.059757233E0,8.194065094E-2,1.078856961E0
3.086459634E1,1.847109497E-1,-1.055495977E0,8.099174500E-2,1.074592740E0
3.086961572E1,1.457827389E-1,-1.010889173E0,7.949924469E-2,1.024436263E0
3.087460610E1,1.449302286E-1,-1.003950000E0,7.795143127E-2,1.017347924E0
3.087961103E1,-7.862135768E-3,-8.435785770E-1,7.656097412E-2,8.470821752E-1
3.088458526E1,-1.216783226E-1,-5.704230070E-1,7.542514801E-2,5.881130623E-1
3.088960488E1,-1.204194129E-1,-5.651069880E-1,7.832908630E-2,5.830799161E-1
3.089459510E1,-2.712903023E-1,-3.298114538E-1,7.722568512E-2,4.339790659E-1
3.089960002E1,-2.691780925E-1,-3.246890306E-1,7.614231110E-2,4.285760885E-1
3.090460485E1,-2.681238651E-1,-1.287806034E-1,7.508087158E-2,3.067767725E-1
3.090962431E1,-2.660101652E-1,-1.276867390E-1,7.892704010E-2,3.054419568E-1
3.091458401E1,-3.041807711E-1,-5.166530609E-3,7.730484009E-2,3.138927729E-1
3.091958892E1,-4.541562796E-1,7.145214081E-2,7.742595673E-2,4.662168095E-1
3.092459377E1,-4.523402452E-1,7.474875450E-2,7.674312592E-2,4.648532899E-1
3.092961346E1,-6.058020592E-1,1.212503910E-1,1.188602448E-1,6.291466840E-1
3.093460361E1,-6.040146351E-1,1.260950565E-1,1.178493500E-1,6.281895510E-1
3.093960854E1,-6.401304603E-1,2.076539993E-1,1.169242859E-1,6.830508606E-1
3.094458280E1,-6.366704702E-1,2.067315578E-1,1.171817780E-1,6.795725081E-1
3.094960249E1,-7.492780089E-1,1.723158360E-1,1.181936264E-1,7.778688934E-1
3.095459265E1,-7.463975549E-1,-4.969096184E-2,1.167430878E-1,7.571046494E-1
3.095959757E1,-7.435127497E-1,-4.273080826E-2,1.153154373E-1,7.536144777E-1
3.096460248E1,-8.546843529E-1,-1.501482725E-1,1.137695312E-1,8.751990362E-1
3.096962210E1,-8.509383202E-1,-1.425608397E-1,1.102905273E-1,8.698181523E-1
3.097461223E1,-8.461839557E-1,-2.488406897E-1,1.085720062E-1,8.886713994E-1
3.097958669E1,-8.414436579E-1,-2.403200865E-1,1.068840027E-1,8.815925155E-1
3.098459139E1,-8.749034405E-1,-4.155677557E-1,1.034984589E-1,9.740967717E-1
3.098961103E1,-8.675887585E-1,-4.121183157E-1,6.798839569E-2,9.628988430E-1
3.099460126E1,-8.198989034E-1,-6.295318604E-1,6.558799744E-2,1.035782970E0
3.099960610E1,-6.586391926E-1,-5.403962135E-1,6.331539154E-2,8.543081952E-1
3.100461104E1,-6.504833698E-1,-5.285086632E-1,6.109237671E-2,8.403465356E-1
3.100959996E1,-6.421554089E-1,-7.064034939E-1,8.035087585E-2,9.580322169E-1
3.101459019E1,-6.317064762E-1,-6.940652132E-1,7.814502716E-2,9.417463764E-1
3.101959511E1,-5.465868115E-1,-7.975082397E-1,7.604980469E-2,9.698247820E-1
3.102459996E1,-5.384690762E-1,-7.860195637E-1,7.399940491E-2,9.556419897E-1
3.102961943E1,-3.355098069E-1,-7.353774309E-1,1.070022583E-3,8.082994132E-1
3.103460981E1,-2.576893866E-1,-6.163281202E-1,3.376007080E-4,6.680301533E-1
3.103958404E1,-2.503896952E-1,-6.097049713E-1,-7.400512695E-4,6.591173637E-1
3.104458895E1,-5.244538188E-2,-6.420880556E-1,-1.848220825E-3,6.442290006E-1
3.104960857E1,-3.874883056E-2,-6.337208748E-1,-4.291534424E-5,6.349044187E-1
3.105459880E1,6.936073303E-3,-7.037665844E-1,-9.517669678E-4,7.038014069E-1
3.105960365E1,6.921470165E-3,-6.995196342E-1,-1.769065857E-3,6.995561129E-1
3.106460857E1,1.289073825E-1,-6.179382801E-1,-2.601623535E-3,6.312460691E-1
3.106959752E1,2.116747051E-1,-5.344427824E-1,7.239151001E-2,5.793753526E-1
3.107458775E1,2.186832577E-1,-5.276560783E-1,7.133960724E-2,5.756150135E-1
3.107959267E1,1.867385060E-1,-4.063385725E-1,7.039737701E-2,4.527008900E-1
3.108459751E1,1.937768906E-1,-4.001712799E-1,6.948280334E-2,4.500159959E-1
3.108961697E1,1.632032692E-1,-2.426491976E-1,5.479812622E-2,2.975176882E-1
3.109460735E1,1.709423959E-1,-2.368879318E-1,5.400371552E-2,2.970750684E-1
3.109961227E1,2.164718360E-1,-1.177382469E-1,5.349540710E-2,2.521588966E-1
3.110458650E1,1.488190293E-1,4.924535751E-4,5.322647095E-2,1.580519004E-1
3.110960612E1,1.572323740E-1,3.598809242E-3,7.503032684E-2,1.742541844E-1
3.111459627E1,8.882439137E-2,8.476424217E-2,7.459163666E-2,1.436616216E-1
3.111960119E1,9.727156162E-2,8.888518810E-2,7.417488098E-2,1.512092799E-1
3.112460612E1,6.808236241E-2,3.595610857E-1,7.405948639E-2,3.733687051E-1
3.112962558E1,7.675564289E-2,3.617057800E-1,1.898670197E-2,3.702472078E-1
3.113458550E1,-3.048351407E-2,4.407893419E-1,1.877021790E-2,4.422406694E-1
3.113959019E1,-2.280142903E-2,4.437012672E-1,1.857662201E-2,4.446749494E-1
3.114459512E1,-1.671731472E-1,5.233141184E-1,1.848125458E-2,5.496781644E-1
3.114961472E1,-1.974588931E-1,6.027778387E-1,4.152393341E-2,6.356535018E-1
3.115460495E1,-1.911691725E-1,6.058263779E-1,4.126167297E-2,6.366111673E-1
3.115960980E1,-2.227074206E-1,6.467826366E-1,4.104614258E-2,6.852818107E-1
3.116458401E1,-2.163026333E-1,6.496125460E-1,4.084014893E-2,6.858944575E-1
3.116960363E1,-2.098431885E-1,6.897673607E-1,-3.344535828E-3,7.209884615E-1
3.117459385E1,-2.057269812E-1,6.918329000E-1,-3.516197205E-3,7.217816263E-1
3.117959878E1,-1.638598442E-1,6.180167198E-1,-3.726005554E-3,6.393814180E-1
3.118460370E1,-1.569728851E-1,5.118772984E-1,1.708030701E-2,5.356776943E-1
3.118962309E1,-1.560224891E-1,5.088180304E-1,1.768493652E-2,5.324955982E-1
3.119458301E1,-1.148873270E-1,4.335483313E-1,1.746273041E-2,4.488520919E-1
3.119958767E1,-1.127779186E-1,4.353057146E-1,1.725292206E-2,4.500084304E-1
3.120459259E1,4.125139117E-2,2.467609644E-1,-1.117897034E-2,2.504348622E-1
3.120961220E1,4.296526313E-2,2.510986328E-1,-1.187515259E-2,2.550246194E-1
3.121460235E1,-1.082224846E-1,9.803235531E-2,-1.195812225E-2,1.465109059E-1
3.121960727E1,5.711138248E-3,-9.193933010E-2,2.791213989E-2,9.625250684E-2
3.122461197E1,6.328821182E-3,-8.903181553E-2,2.742004395E-2,9.337332041E-2
3.122963159E1,1.596281230E-1,-2.379761934E-1,2.665042877E-2,2.877916810E-1
3.123459136E1,1.587952077E-1,-2.369558811E-1,2.642440796E-2,2.864651060E-1
3.123959627E1,3.094162047E-1,-2.358053923E-1,3.809356689E-2,3.908883352E-1
3.124460120E1,3.076925576E-1,-2.357555628E-1,3.799533844E-2,3.894856109E-1
3.124962059E1,4.578203261E-1,-3.514595032E-1,3.796482086E-2,5.784155608E-1
3.125461098E1,5.293728709E-1,-3.486857414E-1,3.124523163E-2,6.346602613E-1
3.125958544E1,5.260419250E-1,-3.493847847E-1,3.120136261E-2,6.322684237E-1
3.126459013E1,6.749533415E-1,-5.030896664E-1,3.096008301E-2,8.423893116E-1
3.126960974E1,6.709187031E-1,-5.029233694E-1,3.072929382E-2,8.390519121E-1
3.127459988E1,8.587768674E-1,-4.656555653E-1,-1.416587830E-2,9.770022956E-1
3.127960481E1,8.546435833E-1,-4.673355818E-1,-1.406764984E-2,9.741745733E-1
3.128460973E1,8.505322933E-1,-4.690053463E-1,-1.396751404E-2,9.713734031E-1
3.128959865E1,8.075508475E-1,-3.951612711E-1,-1.379013062E-2,8.991556980E-1
3.129458888E1,8.039033413E-1,-3.970088959E-1,-1.168251038E-2,8.966677905E-1
3.129959380E1,7.646743059E-1,-4.787789583E-1,-1.068496704E-2,9.022584184E-1
3.130459867E1,7.615256906E-1,-4.802038670E-1,-1.057624817E-2,9.003493701E-1
3.130961813E1,5.655757189E-1,-2.893542051E-1,5.135631561E-2,6.373689834E-1
3.131460830E1,5.598894954E-1,-2.865079641E-1,5.057716370E-2,6.309683907E-1
3.131958299E1,5.208253264E-1,-6.184482574E-2,5.148220062E-2,5.270049526E-1
3.132458768E1,5.162097216E-1,-6.127381325E-2,5.116748810E-2,5.223457367E-1
3.132960730E1,4.013812244E-1,8.758413792E-2,3.478050232E-2,4.122954667E-1
3.133459753E1,3.604360223E-1,1.634790897E-1,3.486919403E-2,3.973102058E-1
3.133960245E1,3.583830297E-1,1.617572308E-1,3.508949280E-2,3.947595093E-1
3.134460731E1,3.566439748E-1,3.121626377E-1,3.548431396E-2,4.752889370E-1
3.134962677E1,3.550562263E-1,3.097391129E-1,5.685520172E-2,4.745900924E-1
3.135458646E1,4.272877872E-1,4.240784645E-1,5.678749084E-2,6.046835671E-1
3.135959139E1,4.235020578E-1,4.235036373E-1,5.672550201E-2,6.016037785E-1
3.136459631E1,5.324656367E-1,8.066072464E-1,5.650424957E-2,9.681568233E-1
3.136961594E1,6.023949385E-1,7.300664186E-1,5.291938782E-3,9.465223939E-1
3.137460610E1,5.954339504E-1,7.295676470E-1,5.088806152E-3,9.417199354E-1
3.137961102E1,5.886480808E-1,8.049138784E-1,4.934310913E-3,9.972047243E-1
3.138458525E1,5.853817463E-1,8.006424904E-1,5.582809448E-3,9.918323215E-1
3.138960486E1,5.735211372E-1,8.044826984E-1,4.145145416E-2,9.888564759E-1
3.139459510E1,5.652009249E-1,8.047569990E-1,4.107475281E-2,9.842626927E-1
3.139960002E1,4.802879095E-1,7.670387030E-1,4.069995880E-2,9.059146397E-1
3.140460488E1,2.832762003E-1,7.295817137E-1,4.034805298E-2,7.836854267E-1
3.140962434E1,2.752608061E-1,7.297222614E-1,5.697631836E-2,7.819906592E-1
3.141458404E1,7.291555405E-3,7.261736393E-1,5.762195587E-2,7.284926980E-1
3.141958892E1,8.195042610E-4,7.263187170E-1,5.736160278E-2,7.285807462E-1
3.142459377E1,-1.588363051E-1,4.974058867E-1,5.697345734E-2,5.252500002E-1
3.142961322E1,-1.643970013E-1,4.983868599E-1,5.270004272E-2,5.274401678E-1
3.143460360E1,-4.048691988E-1,3.462516069E-1,5.196189880E-2,5.352656185E-1
3.143960853E1,-3.641444445E-1,7.773947716E-2,5.213451385E-2,3.759821941E-1
3.144458277E1,-3.684116304E-1,7.919752598E-2,5.172634125E-2,3.803616594E-1
3.144960239E1,-3.027205169E-1,-7.208013535E-2,6.004428864E-2,3.169236089E-1
3.145459258E1,-3.003572524E-1,-7.144320011E-2,6.000423431E-2,3.145140983E-1
3.145959750E1,-1.148265302E-1,-4.128271341E-1,5.917263031E-2,4.325653418E-1
3.146460245E1,-1.271981895E-1,-4.111367464E-1,2.338027954E-2,4.309981916E-1
3.146962184E1,5.844649673E-2,-4.492161274E-1,2.321243286E-2,4.535966701E-1
3.147461222E1,5.217495561E-2,-4.493261576E-1,2.304744720E-2,4.529320111E-1
3.147958645E1,8.962142467E-2,-5.603402853E-1,2.229690552E-2,5.678999798E-1
3.148459137E1,4.536291957E-2,-5.594936609E-1,3.996562958E-2,5.627505688E-1
3.148961100E1,3.463473916E-2,-5.641090870E-1,4.050350189E-2,5.666208263E-1
3.149460123E1,1.860026121E-1,-4.076066017E-1,3.982353210E-2,4.498066553E-1
3.149960608E1,1.750768721E-1,-4.142897129E-1,8.484649658E-2,4.576972857E-1
3.150461099E1,-5.895933509E-2,-3.020285368E-1,8.524799347E-2,3.193190577E-1
3.150959991E1,-6.150607765E-2,-3.053017855E-1,8.577919006E-2,3.230328888E-1
3.151459014E1,-1.374054402E-1,-1.510601044E-1,8.557987213E-2,2.214121149E-1
3.151959504E1,-2.139135897E-1,-2.677733898E-1,4.106330872E-2,3.451779360E-1
3.152459988E1,-2.143832445E-1,-2.704867125E-1,4.154777527E-2,3.476340817E-1
3.152961934E1,1.264378577E-1,-3.880939484E-1,4.191112518E-2,4.103169349E-1
3.153460973E1,1.240877062E-1,-3.900808096E-1,1.311779022E-2,4.095520398E-1
3.153958419E1,3.853306770E-1,-3.968683481E-1,1.422405243E-2,5.533412510E-1
3.154458890E1,3.809958994E-1,-3.988194466E-1,1.448059082E-2,5.517467842E-1
3.154960852E1,5.303073525E-1,-6.246210337E-1,1.362991333E-2,8.194895353E-1
3.155459875E1,5.269445181E-1,-5.492951870E-1,1.968574524E-2,7.614349980E-1
3.155960359E1,5.231035352E-1,-5.454292297E-1,1.888751984E-2,7.559676525E-1
3.156460852E1,6.715506315E-1,-5.460823774E-1,1.890563965E-2,8.657618823E-1
3.156959747E1,6.680843830E-1,-5.412034988E-1,1.793575287E-2,8.599765469E-1
3.157458762E1,6.630828977E-1,-4.232466221E-1,2.268791199E-3,7.866522610E-1
3.157959255E1,6.612584591E-1,-4.182956219E-1,1.326560974E-3,7.824549423E-1
3.158459748E1,6.184507608E-1,-3.386518955E-1,7.638931274E-4,7.051007258E-1
3.158961687E1,6.519935131E-1,-1.831088066E-1,3.211021423E-3,6.772257281E-1
3.159460725E1,6.482340693E-1,-1.777927876E-1,2.172470093E-3,6.721773602E-1
3.159961218E1,5.690414906E-1,-1.348992586E-1,1.216888428E-3,5.848140805E-1
3.160458641E1,5.659468174E-1,-1.299885511E-1,2.717971802E-4,5.806831300E-1
3.160960603E1,3.748894930E-1,7.074189186E-2,5.077171326E-2,3.848692169E-1
3.161459618E1,3.720509410E-1,7.028579712E-2,5.080032349E-2,3.820244349E-1
3.161960110E1,2.946754694E-1,1.895321608E-1,5.004024506E-2,3.539210341E-1
3.162460607E1,2.942593694E-1,1.937147379E-1,4.928588867E-2,3.557289347E-1
3.162962553E1,-9.014174342E-3,2.744332552E-1,6.469535828E-2,2.820999048E-1
3.163458545E1,-8.922412992E-3,2.789049149E-1,6.390285492E-2,2.862710880E-1
3.163959014E1,-8.785471320E-3,2.893731594E-1,6.205368042E-2,2.960822000E-1
3.164459499E1,-8.740723133E-3,2.488739491E-1,6.231880188E-2,2.567065948E-1
3.164961468E1,-8.670791984E-3,2.527719736E-1,-1.141548157E-2,2.531781319E-1
3.165460491E1,-5.050034821E-2,1.483609676E-1,-1.335334778E-2,1.572881870E-1
3.165960976E1,-5.211602151E-2,1.529411077E-1,-1.418304443E-2,1.621980915E-1
3.166458403E1,-5.370864272E-2,1.574418545E-1,-1.499652863E-2,1.670253026E-1
3.166960364E1,-1.945316792E-2,8.602344990E-2,-1.584339142E-2,8.960732518E-2
3.167459384E1,-2.319903672E-2,9.050416946E-2,-1.668548584E-2,9.490840549E-2
3.167959877E1,-6.074938178E-2,-2.435851097E-2,-1.670837402E-2,6.754993861E-2
3.168460362E1,-6.414709985E-2,-1.881182194E-2,-1.772499084E-2,6.915858851E-2
3.168962308E1,-7.259507477E-2,-8.525574207E-2,-1.862049103E-2,1.135134755E-1
3.169458277E1,-7.198916376E-2,-8.459877968E-2,-1.872348785E-2,1.126497324E-1
3.169958770E1,-1.150382608E-1,-1.938138008E-1,-1.978588104E-2,2.262500208E-1
3.170459263E1,3.377078474E-2,-2.257242203E-1,-2.089500427E-2,2.291909482E-1
3.170961226E1,2.848666906E-2,-2.195947170E-1,1.985549927E-3,2.214436101E-1
3.171460242E1,-1.295753121E-1,-2.523443699E-1,1.023292542E-3,2.836696841E-1
3.171960734E1,-1.335382611E-1,-2.470653057E-1,7.820129395E-5,2.808446876E-1
3.172461203E1,-6.615754217E-2,-3.527283669E-1,-1.600265503E-3,3.588825463E-1
3.172963172E1,-6.995468587E-2,-3.476046324E-1,2.044582367E-2,3.551628785E-1
3.173459141E1,-1.072085202E-1,-4.591553211E-1,1.987457275E-2,4.719240133E-1
3.173959634E1,-1.106255427E-1,-5.299272537E-1,1.880645752E-2,5.416775681E-1
3.174460126E1,-1.140692085E-1,-5.237790346E-1,1.774978638E-2,5.363499943E-1
3.174962060E1,-3.382414579E-3,-5.553140640E-1,3.566741943E-2,5.564686112E-1
3.175461098E1,-6.208032370E-3,-5.494142771E-1,3.466892242E-2,5.505420254E-1
3.175958544E1,1.041362286E-1,-6.578761935E-1,3.357696533E-2,6.669129274E-1
3.176459037E1,1.005042195E-1,-6.514955163E-1,3.250122070E-2,6.600029055E-1
3.176960975E1,3.235352635E-1,-7.580485344E-1,7.696628571E-2,8.277901041E-1
3.177459994E1,3.191651106E-1,-7.498184443E-1,7.559967041E-2,8.184188276E-1
3.177960486E1,4.268521667E-1,-6.634858251E-1,7.403469086E-2,7.923997398E-1
3.178460978E1,4.592755139E-1,-6.172636151E-1,7.268905640E-2,7.728079109E-1
3.178959870E1,4.551749825E-1,-6.120051742E-1,9.792423248E-2,7.689757820E-1
3.179458893E1,4.124402404E-1,-4.912943840E-1,9.698009491E-2,6.487543930E-1
3.179959385E1,4.087294042E-1,-4.855369329E-1,9.605026245E-2,6.418967924E-1
3.180459870E1,3.300502002E-1,-2.517830133E-1,9.545993805E-2,4.259582377E-1
3.180961818E1,3.272196651E-1,-2.482699156E-1,9.879302979E-2,4.224579540E-1
3.181460857E1,2.486814111E-1,-1.526868343E-2,9.830856323E-2,2.678435188E-1
3.181958303E1,3.239616454E-1,1.010533571E-1,9.793663025E-2,3.532060478E-1
